1,0,alatar224,2020,I Disagree,Poppy,https://www.youtube.com/watch?v=BmX4S-Bm50U,markusin; alatar224
2,0,biscuitsjoe,2020,Brooklyn Bridge To Chorus,The Strokes,https://www.youtube.com/watch?v=2jna3dWEnzo,Sharur; biscuitsjoe
3,0,Bluey The Bear,2020,The Adults Are Talking,The Strokes,https://www.youtube.com/watch?v=o4qsjmLxhow,volfied; Bluey The Bear
4,0,Bluey The Bear,2020,Blinding Lights,The Weeknd,https://www.youtube.com/watch?v=fHI8X4OXluQ,Lemonspawn; Bluey The Bear
5,0,Cave-o-sapien,2020,Running Red Lights,The Avalanches (w/Rivers Cuomo + Pink Siifu),https://www.youtube.com/watch?v=vu8b-z4sgmQ,Sharur; Cave-o-sapien
6,0,MuensterCheese,2020,My Tears Ricochet,Taylor Swift,https://youtu.be/CsiVvkzCdSI,MuensterCheese; Lemonspawn
7,0,pproteus,2020,I Know The End,Phoebe Bridgers,https://www.youtube.com/watch?v=UQByi9IHiZo,biscuitsjoe; pproteus; xyrix
8,0,Sharur,2020,Just a Baby,Neil Cicierega,https://youtu.be/2lcoHWdfO14,jsh; Sharur; Cave-o-sapien
9,1,aku chi,2020,Out of Sight,The Beths,https://youtu.be/_Z427sTHAlQ,
10,1,alatar224,2020,Sometimes He's in My Dreams,Mary Lattimore,https://www.youtube.com/watch?v=5g2AGGI_FLM,
11,1,assemble_me,2020,Years of the Lead,Spectres,https://youtu.be/DFZ4DeDsBSk,
12,1,Bluey The Bear,2020,Rack of His,Fiona Apple,https://www.youtube.com/watch?v=RYIkFmoLREc,
13,1,Cave,2020,Deadlines (Thoughtful),Car Seat Headrest,https://www.youtube.com/watch?v=pHN7QoFU130,
14,1,Cave-o-sapien,2020,The Raven,Destroyer,https://www.youtube.com/watch?v=KZaA_knRa8M&themeRefresh=1,
15,1,Donald X.,2020,Overlord,Dirty Projectors,https://www.youtube.com/watch?v=LzHGYtIqLig,
16,1,Donkey-Dude,2020,My Head and My Heart,Ava Max,https://www.youtube.com/watch?v=8XxfCrU4uWQ,
17,1,dryope,2020,8,Koraal,https://youtu.be/Xs2NFf7NAK4,
18,1,jsh,2020,Newspaper,Fiona Apple,https://www.youtube.com/watch?v=HOz7VBuv0wg,
19,1,Komaitho,2020,Frequency,Sylvan Esso,https://youtu.be/i9z15pmBtOs,
20,1,Lemonspawn,2020,Hold Me Like Water,Empress Of,https://youtu.be/NP1tBYY-NGI,
21,1,markusin,2020,Guardians of the Earth,Sepultura,https://www.youtube.com/watch?v=sSA7CmtRkdQ,
22,1,Mollo8,2020,Echoing (ft. Sysha),やまだ豊 (Yamada Yutaka),https://youtu.be/ceFOtLhfyOE,
23,1,Mort,2020,Ghosts & Typhoons,Pure Reason Revolution,https://youtu.be/64OQJiaxxS0,
24,1,MuensterCheese,2020,Don't Care Crown,Fox Stevenson,https://youtu.be/wTwjQkQnnA4,
25,1,nottoobad,2020,Feel The Way I Want,Caroline Rose,https://www.youtube.com/watch?v=oY9IQh6xKPY,
26,1,Shael,2020,(Clover) 100 Years,Or3o,https://youtu.be/-kWFRyQ5VU8,
27,1,singletee,2020,Freedom Feeling,Laura Veirs,https://www.youtube.com/watch?v=KMVgAiqIqz0,
28,1,strumphf,2020,Seven,Taylor Swift,https://www.youtube.com/watch?v=78VApYldRks,
29,1,SuperDuper,2020,Under the Table,Fiona Apple,https://youtu.be/WBUxinJhntk,
30,1,tufftaeh,2020,Untameable Love,High Tide,https://www.youtube.com/watch?v=9tkfLBap6h4,
31,1,Valendale,2020,sympathy 4 the grinch,100 gecs,https://youtu.be/zgqrb4hserk,
32,1,volfied,2020,Will You Return / When You Come Down,The Flaming Lips,https://www.youtube.com/watch?v=40bKM8IK6bY,
33,1,wharf_rat,2020,Me Voy Pa'l Pueblo,Mapache,https://www.youtube.com/watch?v=s-SCdtRyTb4,
34,1,xyrix,2020,Down With Love/I Like Where This Is Going,DJ Sabrina the Teenage DJ,https://www.youtube.com/watch?v=GxVD7LvJ6aA,
35,2,aku chi,2020,Bad Decisions,The Strokes,https://youtu.be/vFOAPi2EoHU,
36,2,assemble_me,2020,Voyeur,Cut City,https://youtu.be/K9_cQuMzHJM,
37,2,biscuitsjoe,2020,Get Famous,The Mountain Goats,https://www.youtube.com/watch?v=qH7nWoRXSKo,
38,2,Bluey The Bear,2020,Nothing Love,Surrija,https://www.youtube.com/watch?v=-LGrkxK_13Q,
39,2,Cave-o-sapien,2020,I'm Not My Season,Fleet Foxes,https://www.youtube.com/watch?v=vARwc2l0uEs,
40,2,Donald X.,2020,To Be Alive,Daisy the Great,https://www.youtube.com/watch?v=mDoRza7AYFs,
41,2,Donkey-Dude,2020,Black Mamba,Aespa,https://www.youtube.com/watch?v=oBuaaHFmvis,
42,2,dryope,2020,Contemplation,Hélène Vogelsinger,https://youtu.be/D-_i1WTqDac,
43,2,jsh,2020,Anything,Adrianne Lenker,https://www.youtube.com/watch?v=mARPGPmGOT4,
44,2,Komaitho,2020,Before The Dark,Genevieve Artadi,https://youtu.be/paTGcChFhNk,
45,2,Lemonspawn,2020,Comeback (feat. Bleachers),Carly Rae Jepsen,https://youtu.be/CxI5C4Hel1o,
46,2,markusin,2020,Three Wishes,Stone Temple Pilots,https://www.youtube.com/watch?v=Tv2qVbs-M5U,
47,2,Mollo8,2020,Extraños días de Abril,Enjambre,https://youtu.be/yztgYQn-gy0,
48,2,Mort,2020,Truth Escapes,Tacoma Narrows Bridge Disaster,https://youtu.be/VyyL8ToE6ZY,
49,2,MuensterCheese,2020,Champagne Problems,Taylor Swift,https://youtu.be/g9aNdMLYUrk,
50,2,nottoobad,2020,Dumpster,Penelope Scott,https://www.youtube.com/watch?v=H_sg8X2YfXM,
51,2,pproteus,2020,Don't Wake the Giant,Bruce Peninsula,https://www.youtube.com/watch?v=p8e8xKVlusc,
52,2,Shael,2020,Death bed (ft. beabadoobee),Powfu,https://youtu.be/I6nqiTIKdL4,
53,2,Sharur,2020,Golden Brown,The Take Vibe EP (Laurence Mason),https://youtu.be/1sfP7i4Tm0g,
54,2,singletee,2020,I Was a Fool,Laura Veirs,https://www.youtube.com/watch?v=kToM3ZyiY2Q,
55,2,strumphf,2020,I Can Change,Ezra Furman,https://www.youtube.com/watch?v=NF-iEVK1bq0,
56,2,SuperDuper,2020,For You,Laura Marling,https://youtu.be/n2vfMs9J2cQ,
57,2,tufftaeh,2020,Satan's A Woman,Twin Temple,https://www.youtube.com/watch?v=_OD-V2jHtms,
58,2,Valendale,2020,2015 Ford Transit Minivan,Dad Feels,https://youtu.be/p9rUoz0cAek,
59,2,volfied,2020,Lost in Yesterday,Tame Impala,https://www.youtube.com/watch?v=C7VlC0QjdHU,
60,2,wharf_rat,2020,Bonny Light Horseman,Bonny Light Horseman,https://www.youtube.com/watch?v=W1wbljqESwg,
61,2,xyrix,2020,Here in the Twilight (Nathan Micay Remix),The Juan Maclean,https://youtu.be/s3RtPJq1gn4,
62,3,aku chi,2020,Black Dog,Arlo Parks,https://youtu.be/Jfm2CSYZnWo,
63,3,alatar224,2020,Bracer,Katie Gately,https://www.youtube.com/watch?v=y3xdMBQfEb0,
64,3,assemble_me,2020,Gouge Away,Nation of Language,https://youtu.be/8GaP8tOxXuo,
65,3,biscuitsjoe,2020,New Visions,Cave Diver,https://www.youtube.com/watch?v=z_nK0IB_oLo,
66,3,Cave-o-sapien,2020,Chisel Chisel Stone Stone,Spencer Krug,https://www.youtube.com/watch?v=trW1mMaa6Nc,
67,3,Donald X.,2020,Kraftwerk in a Blackout,Magnetic Fields,https://www.youtube.com/watch?v=leCYF7w7iZs,
68,3,Donkey-Dude,2020,Levitating,Dua Lipa,https://www.youtube.com/watch?v=G2nJPEDc02k,
69,3,dryope,2020,Leaves And Wish,Ulla,https://youtu.be/MATOfuHbxaQ,
70,3,jsh,2020,Forever,DJ Sabrina the Teenage DJ,https://www.youtube.com/watch?v=ThYyI8S2Tr8,
71,3,Komaitho,2020,go back (집에),SE SO NEON (새소년),https://youtu.be/T__9IwGoUhU,
72,3,Lemonspawn,2020,Paradisin',Rina Sawayama,https://youtu.be/G_v1BVMgJiI,
73,3,markusin,2020,The Pelican,Sarah Davachi,https://www.youtube.com/watch?v=Ze_zliM1No0,
74,3,Mollo8,2020,Cosmos (ft. La Era de Acuario),Jet Nebula,https://youtu.be/hN2jkr2sO24,
75,3,Mort,2020,Deku,Kaguu,https://youtu.be/QKcPVpb8LW0,
76,3,MuensterCheese,2020,Nobody Likes The Opening Band,I DONT KNOW HOW BUT THEY FOUND ME,https://youtu.be/-TEZouWZBUo,
77,3,nottoobad,2020,Lilacs,Waxahatchee,https://www.youtube.com/watch?v=OaA7I7B1pOk,
78,3,pproteus,2020,Cowboys And Indians,Trent Reznor & Atticus Ross,https://www.youtube.com/watch?v=hj51z4CgfjA,
79,3,Shael,2020,Lonely Ones,LOVA,https://youtu.be/bTyGlVtikSA,
80,3,Sharur,2020,Fatalitetens Form 致命的形狀,"Gong Gong Gong (工工工), Anton Rothstein, Angel Wei Bernild",https://gonggonggong.bandcamp.com/track/fatalitetens-form,
81,3,singletee,2020,Armageddon,Tsutomu Narita feat. Emi Evans,https://www.youtube.com/watch?v=3RSakx5QwmQ,
82,3,strumphf,2020,Love You So Bad,Ezra Furman,https://www.youtube.com/watch?v=EJYskm9x284,
83,3,SuperDuper,2020,Lost Horse,Asaf Avidan,https://youtu.be/98_7FHfP_tE,
84,3,tufftaeh,2020,What the What,Deep Purple,https://www.youtube.com/watch?v=joMyO-BayNk,
85,3,Valendale,2020,Becky—Center of Attention,Masakazu Sugimori,https://youtu.be/9RayMtdOX5Y,
86,3,volfied,2020,Televised Mind,Fontaines D.C.,https://www.youtube.com/watch?v=CXEACtcEM4k,
87,3,wharf_rat,2020,Go Away,Jeff Parker,https://www.youtube.com/watch?v=0pO2wlIg018,
88,3,xyrix,2020,Movement 2,EMS Synthi 100,https://www.youtube.com/watch?v=bJI66xgxJ9s,
89,4,aku chi,2020,Stomp (feat. Icy Black),Craig Craig,https://youtu.be/t4vllkEzQJ0,
90,4,alatar224,2020,Teek,Kaki King,https://www.youtube.com/watch?v=_3Y_ZA1CJWI,
91,4,assemble_me,2020,Stray Fantasies,Mint Julep,https://youtu.be/dTOQJwie0n4,
92,4,biscuitsjoe,2020,Dug Up Proust,The New Restaurants,https://www.youtube.com/watch?v=BkydrCm3oQ8,
93,4,Cave-o-sapien,2020,I'm Not Getting Excited,The Beths,https://www.youtube.com/watch?v=m6f5gFMjpNk,
94,4,Donald X.,2020,Stronger,Dirt Poor Robins,https://www.youtube.com/watch?v=K4l4OyIHqZc,
95,4,Donkey-Dude,2020,Come and Go,Juice WRLD and Marshmello,https://www.youtube.com/watch?v=5Di20x6vVVU,
